domain_name,agency,domain_canonically_https,domain_canonically_www,domain_downgrades_https,domain_enforces_https,domain_host,domain_hsts,domain_hsts_preload_ready,domain_hsts_subdomains,domain_https,domain_redirect,domain_responds,domain_root,domain_sld,domain_tld,domain_trd,domain_up,domain_www,canonical_endpoint_external_redirect,canonical_endpoint_host,canonical_endpoint_redirect,canonical_endpoint_resolves_to,canonical_endpoint_responds,canonical_endpoint_scheme,canonical_endpoint_timed_out,canonical_endpoint_up,canonical_endpoint_uri,canonical_endpoint_www,content_data_json,content_doctype,content_generator,content_humans_txt,content_proper_404s,content_robots_txt,content_security_txt,content_sitemap_xml,content_vulnerability_disclosure_policy,cookies_cookie?,cookies_secure?,dns_cdn,dns_cloud_provider,dns_dnssec,dns_google_apps,dns_hostname,dns_ip,dns_ipv6,hsts_enabled,hsts_include_subdomains,hsts_max_age,hsts_preload,hsts_preload_list_status,hsts_preload_ready,hsts_valid,https_return_code,https_valid,sniffer_advertising,sniffer_analytics,sniffer_framework,sniffer_javascript,wappalyzer_a/b_testing,wappalyzer_accessibility,wappalyzer_advertising,wappalyzer_analytics,wappalyzer_caching,wappalyzer_cdn,wappalyzer_cms,wappalyzer_comment_systems,wappalyzer_cookie_compliance,wappalyzer_crm,wappalyzer_databases,wappalyzer_ecommerce,wappalyzer_editors,wappalyzer_email,wappalyzer_font_scripts,wappalyzer_hosting_panels,wappalyzer_issue_trackers,wappalyzer_javascript_frameworks,wappalyzer_javascript_graphics,wappalyzer_javascript_libraries,wappalyzer_live_chat,wappalyzer_lms,wappalyzer_load_balancers,wappalyzer_maps,wappalyzer_marketing_automation,wappalyzer_miscellaneous,wappalyzer_mobile_frameworks,wappalyzer_operating_systems,wappalyzer_paas,wappalyzer_page_builders,wappalyzer_programming_languages,wappalyzer_reverse_proxies,wappalyzer_rich_text_editors,wappalyzer_saas,wappalyzer_search_engines,wappalyzer_security,wappalyzer_seo,wappalyzer_social_logins,wappalyzer_ssl/tls_certificate_authorities,wappalyzer_static_site_generator,wappalyzer_tag_managers,wappalyzer_ui_frameworks,wappalyzer_video_players,wappalyzer_web_frameworks,wappalyzer_web_server_extensions,wappalyzer_web_servers,wappalyzer_webmail,wappalyzer_widgets,wellknown_acme_challenge,wellknown_amphtml,wellknown_ashrae,wellknown_assetlinks_json,wellknown_brski,wellknown_caldav,wellknown_carddav,wellknown_coap,wellknown_core,wellknown_csvm,wellknown_dnt,wellknown_dnt_policy_txt,wellknown_dots,wellknown_ecips,wellknown_enterprise_transport_security,wellknown_est,wellknown_genid,wellknown_gs1resolver,wellknown_hoba,wellknown_host_meta,wellknown_host_meta_json,wellknown_hosting_provider,wellknown_http_opportunistic,wellknown_idp_proxy,wellknown_jmap,wellknown_keybase_txt,wellknown_looking_glass,wellknown_matrix,wellknown_mta_sts_txt,wellknown_nfv_oauth_server_configuration,wellknown_ni,wellknown_oauth_authorization_server,wellknown_openid_configuration,wellknown_openorg,wellknown_pki_validation,wellknown_posh,wellknown_pvd,wellknown_reload_config,wellknown_repute_template,wellknown_resourcesync,wellknown_sshfp,wellknown_stun_key,wellknown_thread,wellknown_time,wellknown_timezone,wellknown_tor_relay,wellknown_uma2_configuration,wellknown_void,wellknown_webfinger
unnpp.gov,Department of Energy,false,false,false,false,unnpp.gov,false,false,false,false,false,false,false,unnpp,gov,,false,false,false,unnpp.gov,false,http://unnpp.gov/,false,http,false,false,http://unnpp.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unrpnet.gov,Department of Energy,false,false,false,false,unrpnet.gov,false,false,false,false,false,false,false,unrpnet,gov,,false,false,false,unrpnet.gov,false,http://unrpnet.gov/,false,http,true,false,http://unrpnet.gov/,false,,,,,,,,,,,,,,true,false,p-web.ahe.doe.gov,205.254.148.200,false,false,false,0,false,unknown,false,false,:operation_timedout,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urbanwaters.gov,Environmental Protection Agency,true,true,false,true,www.urbanwaters.gov,true,false,false,true,true,true,true,urbanwaters,gov,www,true,true,true,www.urbanwaters.gov,true,https://www.epa.gov/,true,https,false,true,https://www.urbanwaters.gov/,true,,,,,,,,,,,,,,true,false,pubweb.epa.gov,134.67.21.34,true,true,false,31536000,true,preloaded,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
us-cert.gov,Department of Homeland Security,true,false,false,true,us-cert.gov,true,false,false,true,true,true,true,us-cert,gov,,true,true,true,us-cert.gov,true,https://us-cert.cisa.gov/,true,https,false,true,https://us-cert.gov/,false,,,,,,,,,,,,,,true,false,"",173.252.133.166,false,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
us.gov,General Services Administration,true,true,false,true,www.us.gov,true,true,true,true,true,true,true,us,gov,www,true,true,true,www.us.gov,true,https://www.usa.gov/,true,https,false,true,https://www.us.gov/,true,,,,,,,,,,,,,,false,false,"",23.22.13.113,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usa.gov,General Services Administration,true,true,false,true,www.usa.gov,true,true,true,true,false,true,true,usa,gov,www,true,true,false,www.usa.gov,false,https://www.usa.gov/,true,https,false,true,https://www.usa.gov/,true,false,,,false,true,true,false,true,false,false,false,:cloudfront,,true,false,server-99-84-222-50.iad79.r.cloudfront.net,99.84.222.50,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,:jquery,,,,Google Analytics and Crazy Egg,,Amazon Cloudfront,,,,,,,,Amazon SES,,,,,,jQuery,,,,,,Amazon S3,,,Amazon Web Services,,,,,,,,,,Sectigo,,Google Tag Manager,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usability.gov,General Services Administration,true,true,false,true,www.usability.gov,true,true,true,true,false,true,true,usability,gov,www,true,true,false,www.usability.gov,false,https://www.usability.gov/,true,https,false,true,https://www.usability.gov/,true,false,-//W3C//DTD XHTML+RDFa 1.0//EN,,false,true,true,false,true,false,false,false,:cloudfront,,true,false,server-99-86-230-83.iad79.r.cloudfront.net,99.86.230.83,true,true,false,31536000,true,preloaded,false,true,:ok,true,,,,:jquery,,,,Quantcast Measure and Google Analytics and Crazy Egg,,Amazon Cloudfront,Drupal,,Quantcast Choice,,,,,,,,,,,jQuery UI and jQuery,,,,,,,,,Amazon Web Services,,PHP,,,,,,,,Let's Encrypt,,Google Tag Manager,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usadf.gov,United States African Development Foundation,true,false,false,true,usadf.gov,true,true,true,true,false,true,true,usadf,gov,,true,true,false,usadf.gov,false,https://usadf.gov/,true,https,false,true,https://usadf.gov/,false,false,,,false,true,true,false,false,false,false,false,,,true,false,"",3.221.42.84,false,true,true,63072000,true,preloaded,true,true,:ok,true,,,,,,,,,,jsDelivr,Drupal,Livefyre,,,,,,,,,,Vue.js,,Slick and Polyfill and jQuery UI and jQuery and Modernizr and Lodash and Axios,,,,Leaflet,,,,CentOS,,,PHP,,,,,,,,Sectigo,,,Material Design Lite and Bootstrap,,,OpenSSL,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usagm.gov,Broadcasting Board of Governors,true,true,false,true,www.usagm.gov,true,true,true,true,false,true,true,usagm,gov,www,true,true,false,www.usagm.gov,false,https://www.usagm.gov/,true,https,false,true,https://www.usagm.gov/,true,false,,WordPress 4.9.16,false,true,true,false,false,false,false,false,:akamai,,true,false,a104-127-171-46.deploy.static.akamaitechnologies.com,104.127.171.46,true,true,true,31536000,true,preloaded,true,true,:ok,true,,:facebook_insights,:wordpress,:jquery,,,,Google Analytics and Chartbeat and Adobe Analytics,,,WordPress,,,,MySQL,,,,Google Font API and Font Awesome,,,,,jQuery Migrate and jQuery,,,,,,Revslider,,,,,PHP,,,Adobe Experience Platform Identity Service,,,,,Let's Encrypt,,Tealium and Google Tag Manager,,YouTube,,,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usagov.gov,General Services Administration,true,true,false,true,www.usagov.gov,true,true,true,true,true,true,true,usagov,gov,www,true,true,true,www.usagov.gov,true,https://www.usa.gov/,true,https,false,true,https://www.usagov.gov/,true,,,,,,,,,,,,,,false,false,"",23.22.13.113,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usaid.gov,U.S. Agency for International Development,true,false,false,true,usaid.gov,true,false,true,true,false,true,true,usaid,gov,,true,true,false,usaid.gov,false,https://usaid.gov/,true,https,false,true,https://usaid.gov/,false,,-//W3C//DTD HTML 4.0 Transitional//EN,,,false,,false,,,false,false,,,true,true,"",12.96.42.215,false,true,true,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DigiCert,,,,,,,Apache,Google Workspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usajobs.gov,Office of Personnel Management,true,true,false,true,www.usajobs.gov,true,true,true,true,false,true,true,usajobs,gov,www,true,true,false,www.usajobs.gov,false,https://www.usajobs.gov/,true,https,false,true,https://www.usajobs.gov/,true,,,,,false,,false,,,true,false,:akamai,,true,false,a104-82-8-87.deploy.static.akamaitechnologies.com,104.82.8.87,true,true,true,31536000,false,preloaded,false,true,:ok,true,,,,,,,,Google Analytics,,,,,,,,,,,,,,Handlebars,,jQuery UI and jQuery and Modernizr,,,,,,,,Windows Server,,,,,,,,,,,DigiCert,,,,,,,IIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usalearning.gov,Office of Personnel Management,true,false,false,true,usalearning.gov,true,true,true,true,false,true,true,usalearning,gov,,true,true,false,usalearning.gov,false,https://usalearning.gov/,true,https,false,true,https://usalearning.gov/,false,false,,,false,true,false,false,false,false,true,true,,,true,false,usalearning.gov,66.159.72.189,false,true,true,31536000,true,preloaded,true,true,:ok,true,,,,:jquery,,,,,,,,,,,,,,,Google Font API and Font Awesome,,,RequireJS,,jQuery and YUI,,Moodle,,,,,,UNIX,,,PHP,,,,,,,,,,,,,,OpenSSL,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usandc.gov,Department of Defense,false,false,false,false,usandc.gov,false,false,false,false,false,false,false,usandc,gov,,false,false,false,usandc.gov,false,http://usandc.gov/,false,http,false,false,http://usandc.gov/,false,,,,,,,,,,,,,,false,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usap.gov,National Science Foundation,true,true,false,true,www.usap.gov,true,false,false,true,false,true,true,usap,gov,www,true,true,false,www.usap.gov,false,https://www.usap.gov/,true,https,false,true,https://www.usap.gov/,true,false,,,false,true,true,false,true,false,true,false,,,true,false,ws1.usap.gov,157.132.252.36,true,true,false,31536000,false,unknown,false,true,:ok,true,,,:coldfusion,,,,,Google Analytics and Crazy Egg,,,,,,,,,,,,,,,,jQuery UI and jQuery,,,,,,,,,,,,,,,,,,,DigiCert,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usaseanconnect.gov,Department of State,false,false,false,false,usaseanconnect.gov,false,false,false,false,false,false,false,usaseanconnect,gov,,false,false,false,usaseanconnect.gov,false,http://usaseanconnect.gov/,false,http,false,false,http://usaseanconnect.gov/,false,,,,,,,,,,,,,:Amazon GovCloud,true,false,ec2-52-222-27-247.us-gov-west-1.compute.amazonaws.com,52.222.27.247,false,false,false,0,false,preloaded,false,false,:couldnt_connect,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usaspending.gov,Department of the Treasury,true,true,false,true,www.usaspending.gov,true,false,false,true,false,true,false,usaspending,gov,www,true,true,false,www.usaspending.gov,false,https://www.usaspending.gov/,true,https,false,true,https://www.usaspending.gov/,true,,,,,false,,false,,,false,false,:cloudfront,,false,false,server-52-85-134-25.iad50.r.cloudfront.net,52.85.134.25,true,true,true,31536000,true,unknown,true,true,:ok,true,,,,,,,,Google Analytics,,Amazon Cloudfront,,,,,,,,,,,,React,,Lodash,,,,,,webpack and Amazon S3,,,Amazon Web Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usastaffing.gov,Office of Personnel Management,true,false,false,true,usastaffing.gov,true,true,true,true,true,true,true,usastaffing,gov,,true,true,true,usastaffing.gov,true,https://signin.usastaffing.gov/?wa=wsignin1.0&wtrealm=https%3a%2f%2fusastaffing.gov%2f&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2020-12-31t18%3a26%3a33z,true,https,false,true,https://usastaffing.gov/,false,,,,,,,,,,,,:akamai,,true,false,a104-82-15-69.deploy.static.akamaitechnologies.com,104.82.15.69,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usbm.gov,Department of Health and Human Services,false,false,false,false,usbm.gov,false,false,false,false,false,false,false,usbm,gov,,false,false,false,usbm.gov,false,http://usbm.gov/,false,http,false,false,http://usbm.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usbr.gov,Department of the Interior,false,false,false,false,usbr.gov,false,false,false,false,false,false,false,usbr,gov,,false,false,false,usbr.gov,false,http://usbr.gov/,false,http,false,false,http://usbr.gov/,false,,,,,,,,,,,,,,true,false,www.lcrmscp.gov,137.77.5.62,true,false,false,0,false,preloaded,false,false,:couldnt_connect,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usccr.gov,U.S. Commission on Civil Rights,true,true,false,true,www.usccr.gov,false,false,false,true,false,true,true,usccr,gov,www,true,true,false,www.usccr.gov,false,https://www.usccr.gov/,true,https,false,true,https://www.usccr.gov/,true,,-//W3C//DTD XHTML 1.0 Transitional//EN,,,false,,false,,,false,false,,,false,false,ec2-52-40-124-66.us-west-2.compute.amazonaws.com,52.40.124.66,false,false,false,0,false,unknown,false,false,:ok,true,,,,:jquery,,,,Google Analytics,,,,,,,,,,,,,,,,jQuery,,,,,,,,Windows Server,,,PHP,,,,,,,,,,Google Tag Manager,,,,,IIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uscg.gov,Department of Homeland Security,false,false,false,false,uscg.gov,false,false,false,false,false,false,false,uscg,gov,,false,false,false,uscg.gov,false,http://uscg.gov/,false,http,false,false,http://uscg.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uscirf.gov,U.S. Commission on International Religious Freedom,true,true,false,true,www.uscirf.gov,false,false,false,true,false,true,true,uscirf,gov,www,true,true,false,www.uscirf.gov,false,https://www.uscirf.gov/,false,https,false,false,https://www.uscirf.gov/,true,,,,,,,,,,,,,,true,false,taylor.newtargethosting.com,192.31.129.72,true,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uscis.gov,Department of Homeland Security,true,true,false,true,www.uscis.gov,true,true,true,true,false,true,true,uscis,gov,www,true,true,false,www.uscis.gov,false,https://www.uscis.gov/,true,https,false,true,https://www.uscis.gov/,true,false,,,false,true,true,false,true,false,false,false,:akamai,,true,false,a104-127-181-124.deploy.static.akamaitechnologies.com,104.127.181.124,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,,Drupal,,,,,,,,Font Awesome,,,,,jQuery UI and jQuery and Select2,,,,,,,,,,,PHP,,,,,,,,,,,,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usconsulate.gov,Department of State,true,false,false,true,usconsulate.gov,true,false,false,true,true,true,true,usconsulate,gov,,true,false,true,usconsulate.gov,true,https://www.state.gov/,true,https,false,true,https://usconsulate.gov/,false,,,,,,,,,,,,,,true,false,"",34.233.79.178,true,true,false,31536000,true,unknown,false,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uscurrency.gov,Federal Reserve Board of Governors,true,true,false,true,www.uscurrency.gov,true,true,true,true,false,true,true,uscurrency,gov,www,true,true,false,www.uscurrency.gov,false,https://www.uscurrency.gov/,true,https,false,true,https://www.uscurrency.gov/,true,false,,,false,true,true,false,true,false,false,false,:cloudfront,,true,false,server-13-32-204-103.iad66.r.cloudfront.net,13.32.204.103,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,,Amazon Cloudfront,Drupal,,,,,,,,Google Font API,,,,,jQuery UI and jQuery and Modernizr,,,,,,,,,Amazon Web Services,,PHP,,CKEditor,,,,,,DigiCert,,Google Tag Manager,,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usda.gov,U.S. Department of Agriculture,true,true,false,true,www.usda.gov,true,false,false,true,false,true,true,usda,gov,www,true,true,false,www.usda.gov,false,https://www.usda.gov/,true,https,false,true,https://www.usda.gov/,true,true,,,false,true,true,false,true,false,false,false,:akamai,,true,false,a23-33-43-36.deploy.static.akamaitechnologies.com,23.33.43.36,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,Google Analytics,Varnish,,Drupal,,,,,,,,Font Awesome,,,,,jQuery,,,,,,,,CentOS,,,PHP,,,,,,,,,,Google Tag Manager,,,,OpenSSL,Apache,Microsoft 365,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usdapii.gov,U.S. Department of Agriculture,false,false,false,false,usdapii.gov,false,false,false,false,false,false,false,usdapii,gov,,false,false,false,usdapii.gov,false,http://usdapii.gov/,false,http,false,false,http://usdapii.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,unknown,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usdebitcard.gov,Department of the Treasury,true,false,false,true,usdebitcard.gov,false,false,false,true,true,true,true,usdebitcard,gov,,true,false,true,usdebitcard.gov,true,https://www.usdebitcard.gov/,true,https,false,true,https://usdebitcard.gov/,false,,,,,,,,,,,,,,true,false,a952a1c3b3beb5f05.awsglobalaccelerator.com,13.248.143.141,false,false,false,0,false,unknown,false,false,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usdfc.gov,United States International Development Finance Corporation,true,true,false,true,www.usdfc.gov,false,false,false,true,true,true,true,usdfc,gov,www,true,true,true,www.usdfc.gov,true,https://www.dfc.gov/,true,https,false,true,https://www.usdfc.gov/,true,,,,,,,,,,,,,,false,false,"",52.5.126.48,false,false,false,0,false,preloaded,false,false,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usdigitalservice.gov,Executive Office of the President,true,true,false,true,www.usdigitalservice.gov,true,true,true,true,true,true,true,usdigitalservice,gov,www,true,true,true,www.usdigitalservice.gov,true,https://www.usds.gov/,true,https,false,true,https://www.usdigitalservice.gov/,true,,,,,,,,,,,,,,false,false,"",172.67.161.126,true,true,true,15552000,true,unknown,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usdoj.gov,Department of Justice,true,true,false,true,www.usdoj.gov,true,true,true,true,true,true,true,usdoj,gov,www,true,true,true,www.usdoj.gov,true,https://www.justice.gov/,true,https,false,true,https://www.usdoj.gov/,true,,,,,,,,,,,,,,false,false,www.usdoj.gov,149.101.82.164,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usdoscloud.gov,Department of State,false,false,false,false,usdoscloud.gov,false,false,false,false,false,false,false,usdoscloud,gov,,false,false,false,usdoscloud.gov,false,http://usdoscloud.gov/,false,http,false,false,http://usdoscloud.gov/,false,,,,,,,,,,,,,,true,false,"",,false,false,false,0,false,preloaded,false,false,:couldnt_resolve_host,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usds.gov,Executive Office of the President,true,true,false,true,www.usds.gov,true,true,true,true,false,true,true,usds,gov,www,true,true,false,www.usds.gov,false,https://www.usds.gov/,true,https,false,true,https://www.usds.gov/,true,false,,,false,true,true,false,true,false,true,true,,,false,false,"",104.27.135.156,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,Google Analytics,Varnish,Fastly and Cloudflare,,,,,,,,,,,,,,jQuery,,,,,,,,,GitHub Pages,,,,,,,,,,,,Google Tag Manager,,,Ruby on Rails,,,Google Workspace,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
usembassy.gov,Department of State,true,true,false,true,www.usembassy.gov,true,false,false,true,false,true,true,usembassy,gov,www,true,true,false,www.usembassy.gov,false,https://www.usembassy.gov/,true,https,false,true,https://www.usembassy.gov/,true,false,,,false,true,true,false,true,false,false,false,:akamai,,true,false,a104-82-29-8.deploy.static.akamaitechnologies.com,104.82.29.8,true,true,false,31536000,true,unknown,false,true,:ok,true,,,:wordpress,:jquery,,,,TrackJs and Moat and Hotjar and Google Analytics,Redis Object Cache,,WordPress,,,,Redis and MySQL,,,Amazon SES,Google Font API and Font Awesome and Twitter Emoji (Twemoji),,,,,jQuery UI and jQuery and Modernizr,,,,,,,,,Amazon Web Services,,PHP,,,,,,,Facebook Sign-in,DigiCert,,Google Tag Manager,Bootstrap,,,,Apache,,Facebook and AddThis,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
userra.gov,Department of Justice,true,true,false,true,www.userra.gov,true,true,true,true,true,true,true,userra,gov,www,true,true,true,www.userra.gov,true,https://www.justice.gov/,true,https,false,true,https://www.userra.gov/,true,,,,,,,,,,,,,,false,false,www.userra.gov,149.101.82.213,true,true,true,31536000,true,preloaded,true,true,:ok,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usgcrp.gov,United States Global Change Research Program,false,true,false,false,www.usgcrp.gov,false,false,false,false,true,true,true,usgcrp,gov,www,true,true,true,www.usgcrp.gov,true,https://www.globalchange.gov/,true,http,false,true,http://www.usgcrp.gov/,true,,,,,,,,,,,,,,false,false,redirector2.dynect.net,216.146.46.11,false,false,false,0,false,unknown,false,false,:ok,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usgeo.gov,National Aeronautics and Space Administration,true,false,false,true,usgeo.gov,true,false,false,true,false,true,true,usgeo,gov,,true,false,false,usgeo.gov,false,https://usgeo.gov/,true,https,false,true,https://usgeo.gov/,false,false,,,false,true,false,false,false,false,false,false,,,true,false,usgeo.gov,198.119.166.31,true,true,false,31536000,false,unknown,false,true,:ok,true,,,,,,,,,,jsDelivr,,,,,,,,,,,,,,jQuery,,,,,,,,,,,,,,,,,,,Sectigo,,,Bootstrap,,,,Apache,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
